From Index,From X,From Y,From Z,To Index,To X,To Y,To Z,Weight,Tree,Descendants,Width
34,154.76757904953385,78.00964581831282,555.762952419447,56,149.77870135861372,168.21233868856086,471.85102601647975,123.29892981821149,B,14,6.445725932670433
56,149.77870135861372,168.21233868856086,471.85102601647975,130,241.16281177617432,99.99676630636539,509.3820170304859,120.05413461740028,B,11,6.028266613199489
130,241.16281177617432,99.99676630636539,509.3820170304859,39,266.8178760752013,126.93626872656465,594.015356359834,92.44847884563437,B,10,5.514103866100071
39,266.8178760752013,126.93626872656465,594.015356359834,20,312.49520194780564,87.67607171509377,587.2797892341327,60.60650982160599,B,8,4.69247875929474
39,266.8178760752013,126.93626872656465,594.015356359834,125,330.2936086666391,159.6127866058796,596.448364066308,71.43418632025335,B,8,4.889326305260178
175,318.33337198712195,100.69474434660401,309.5211419929212,44,284.4105447318841,15.200017384425557,394.78403082838344,125.41876558113042,B,7,5.443335971423432
44,284.4105447318841,15.200017384425557,394.78403082838344,63,361.65097524758323,39.53346023142144,447.87372073976195,96.83344319977931,B,2,3.7304724979774733
130,241.16281177617432,99.99676630636539,509.3820170304859,171,275.9287281197766,207.770454552154,563.7567954741868,125.62027443097054,B,10,5.953398236196357
124,225.46741960346503,443.8703049467233,553.5415606972884,16,163.08062805963718,334.92495392102916,590.8288734516565,130.96390709537803,B,3,4.452133920286679
10,196.19208354596535,383.79718878990997,426.98407278637234,93,225.7849969383001,301.315232874845,524.7647015927453,131.30142780789032,B,63,9.536796147963802
175,318.33337198712195,100.69474434660401,309.5211419929212,95,224.18228193611455,25.26214354041172,365.34847811142504,132.9330526252507,B,7,5.523098066086222
95,224.18228193611455,25.26214354041172,365.34847811142504,129,190.272782093752,20.77458414090745,341.74795187432363,41.55691528002742,B,1,2.5389890374438004
184,430.2805495909105,435.7421778044445,592.0111396095859,67,469.1470727051695,563.4499880104855,583.5032860435142,133.7620087278714,B,6,5.322565420198336
67,469.1470727051695,563.4499880104855,583.5032860435142,178,583.9669022824471,594.596435819488,580.3778499742399,119.01034755808888,B,4,4.6710141048541916
178,583.9669022824471,594.596435819488,580.3778499742399,88,472.64206000466635,532.9213919734296,562.143918269483,128.5671334634156,B,3,4.431622961648074
88,472.64206000466635,532.9213919734296,562.143918269483,86,523.7819403285426,585.2669815444472,550.1351157610119,74.15901458868821,B,2,3.489783512620398
88,472.64206000466635,532.9213919734296,562.143918269483,173,542.1619679503569,459.3511275637487,473.5222265601013,134.53403155900875,B,2,4.050098057627141
184,430.2805495909105,435.7421778044445,592.0111396095859,120,406.3174850814454,306.66912309394525,560.1316166008168,135.09398913442067,B,6,5.335766537469162
125,330.2936086666391,159.6127866058796,596.448364066308,167,453.07206986056826,96.58411567685215,569.4659937558063,140.62436559786445,B,6,5.389555600948088
167,453.07206986056826,96.58411567685215,569.4659937558063,14,507.32608340635545,66.7219498023788,449.4420807462852,135.05919676444879,B,5,5.097691408916939
14,507.32608340635545,66.7219498023788,449.4420807462852,126,593.0707327480019,41.477737808468596,442.15259574737865,89.68027498544299,B,4,4.352003446742634
126,593.0707327480019,41.477737808468596,442.15259574737865,121,584.430665362581,56.17750095079923,438.7108902463693,17.394802028793396,B,1,2.042231039151722
14,507.32608340635545,66.7219498023788,449.4420807462852,46,543.7541756289164,95.34775591911597,548.108229487422,109.0020714767227,B,4,4.569552650792401
46,543.7541756289164,95.34775591911597,548.108229487422,132,539.3141767005435,14.927202228759073,550.927805088325,80.59236349007725,B,1,2.9962184437940658
84,10.38115134961104,434.58953635786924,484.09793383261115,9,72.63521732429052,505.1372535119523,588.7569362734706,140.73398991696382,B,1,3.444290312090919
